steps,time_in_bed_hours,active_cals_kcal,exercise_min,nonsedentary_hours,daylight_hours,distance_m,flights,resting_hr_bpm
9269.0,8.683333333333334,4.121,161.0,15.316666666666666,1.4738646522069971,6755.0,24.0,54.0
9741.0,8.45,2.196,0.0,15.55,0.7610884885208404,7831.0,10.0,60.0
9370.0,8.3,3.14,109.0,15.7,1.7189437066963775,7589.0,4.0,63.0
10381.0,8.266666666666667,2.511,82.0,15.733333333333333,0.9199616931101956,7697.0,4.0,57.0
13678.0,7.916666666666667,2.37,46.0,16.083333333333332,1.182104239863883,8799.0,2.0,53.0
3583.0,10.733333333333333,2.957,100.0,13.266666666666667,1.7045899766775106,2798.0,14.0,58.0
9407.0,6.933333333333334,3.059,104.0,17.066666666666666,2.195574128721754,7317.0,6.0,57.0
10441.0,6.75,2.826,92.0,17.25,1.3894826098220192,7992.0,9.0,55.0
10739.0,7.516666666666667,1.989,0.0,16.483333333333334,2.439516934865814,8582.0,8.0,57.0
9070.0,7.533333333333333,3.426,92.0,16.46666666666667,2.556922097281461,6274.0,12.0,60.0
5608.0,7.316666666666666,2.367,0.0,16.683333333333334,2.773744562927637,4769.0,3.0,57.0
10819.0,6.816666666666666,2.063,0.0,17.183333333333334,2.188922718321339,7595.0,2.0,63.0
14318.0,7.566666666666666,2.72,64.0,16.433333333333334,2.6977334317933224,11275.0,9.0,64.0
6165.0,7.216666666666667,2.654,64.0,16.78333333333333,0.5,4103.0,12.0,58.0
12159.0,7.116666666666666,2.906,122.0,16.883333333333333,1.5657987492934096,8554.0,10.0,53.0
9178.0,8.45,2.253,0.0,15.55,1.0480963205736018,7579.0,3.0,56.0
9846.0,7.983333333333333,2.651,58.0,16.016666666666666,1.7851247694558412,7256.0,12.0,59.0
7367.0,8.483333333333333,2.296,0.0,15.516666666666667,1.2516522132289507,5835.0,4.0,56.0
9163.0,6.5,2.463,0.0,17.5,1.7336895106351875,6981.0,5.0,57.0
13250.0,10.666666666666666,2.721,97.0,13.333333333333334,2.7508557494761683,9868.0,2.0,64.0
11456.0,7.316666666666666,1.998,0.0,16.683333333333334,1.6495294758390686,9373.0,16.0,55.0
14330.0,8.316666666666666,3.303,91.0,15.683333333333334,1.9579879553664832,10578.0,12.0,61.0
12943.0,5.55,3.905,246.0,18.45,1.7824114690530353,8555.0,12.0,56.0
11097.0,8.683333333333334,2.708,73.0,15.316666666666666,1.6846659682364502,7877.0,15.0,64.0
14359.0,7.05,2.958,74.0,16.95,1.79921167630525,11165.0,25.0,65.0
11097.0,7.833333333333333,2.627,79.0,16.166666666666668,2.0304935128478787,8542.0,0.0,58.0
12069.0,8.9,2.477,0.0,15.1,2.4257152748830237,8106.0,4.0,66.0
9258.0,16.183333333333334,5.236,0.0,7.816666666666666,2.034842464988997,6608.0,4.0,58.0
10166.0,0.0,0.0,86.0,24.0,2.7167340573364167,7329.0,3.0,0.0
8256.0,14.133333333333333,5.92,63.0,9.866666666666667,1.4993494868915882,6041.0,2.0,59.5
12473.0,0.0,0.0,112.0,24.0,1.694394843570103,8497.0,6.0,0.0
7054.0,7.416666666666667,2.56,0.0,16.583333333333332,1.696819613642399,5069.0,1.0,57.0
11955.0,7.683333333333334,2.222,0.0,16.316666666666666,2.3898692920851787,8531.0,10.0,63.0
9523.0,8.833333333333334,3.142,131.0,15.166666666666666,2.2228447135586737,7509.0,8.0,60.0
12928.0,6.966666666666667,2.502,0.0,17.03333333333333,1.9514601462898684,10219.0,11.0,62.0
11877.0,7.816666666666666,3.381,129.0,16.183333333333334,2.3388091050309,8821.0,11.0,63.0
14551.0,6.7,2.719,14.0,17.3,2.173536696295673,10628.0,12.0,61.0
11826.0,5.833333333333333,2.74,79.0,18.166666666666668,2.756881047448192,8952.0,6.0,65.0
6069.0,5.766666666666667,3.304,53.0,18.233333333333334,2.125884743203311,4304.0,21.0,50.0
9832.0,15.883333333333333,4.958,43.0,8.116666666666667,0.6626778457669426,6810.0,9.0,58.5
7069.0,0.0,0.0,123.0,24.0,2.7350888798531168,4970.0,0.0,0.0
8704.0,7.516666666666667,2.106,0.0,16.483333333333334,0.5,6251.0,2.0,57.0
13778.0,6.666666666666667,3.106,0.0,17.333333333333332,2.101353348802868,9532.0,0.0,54.0
11593.0,7.066666666666666,2.339,0.0,16.933333333333334,0.5,8789.0,8.0,56.0
8252.0,8.516666666666667,2.96,123.0,15.483333333333333,0.5,6490.0,7.0,54.0
7465.0,15.816666666666666,5.128,0.0,8.183333333333334,1.2345713539920222,5006.0,5.0,51.5
10081.0,7.116666666666666,3.0,113.0,16.883333333333333,2.12260386942009,7574.0,20.0,57.0
6958.0,6.35,2.422,17.0,17.65,1.0512998539020486,5142.0,11.0,50.0
8322.0,6.516666666666667,3.145,136.0,17.483333333333334,1.3498619040180764,6383.0,12.0,53.0
10780.0,6.666666666666667,3.02,0.0,17.333333333333332,2.792712025363225,8078.0,2.0,52.0
12888.0,7.816666666666666,3.068,147.0,16.183333333333334,1.3795122412324603,8729.0,2.0,54.0
11521.0,7.65,2.813,44.0,16.35,3.30504421868209,7914.0,8.0,49.0
4271.0,17.65,5.293,0.0,6.350000000000001,0.7336561027765578,3210.0,9.0,51.5
10760.0,0.0,0.0,85.0,24.0,2.7856253238168867,8624.0,0.0,0.0
10180.0,7.95,2.499,0.0,16.05,2.836812078949025,6508.0,7.0,52.0
11034.0,15.883333333333333,6.527,70.0,8.116666666666667,1.0033856480020602,8466.0,8.0,52.0
14040.0,8.166666666666666,3.987,125.0,15.833333333333334,0.9816925468497726,11365.0,7.0,54.0
4841.0,0.0,0.0,186.0,24.0,2.4231907838139968,3594.0,3.0,0.0
8522.0,7.033333333333333,2.126,0.0,16.96666666666667,1.7717391513336032,6626.0,5.0,51.0
11477.0,8.366666666666667,2.66,0.0,15.633333333333333,0.7080141767922377,8204.0,7.0,50.0
6046.0,7.683333333333334,3.197,73.0,16.316666666666666,1.5525842167280903,4498.0,9.0,51.0
13689.0,15.166666666666666,5.391,0.0,8.833333333333334,0.5,9157.0,12.0,54.0
10920.0,7.916666666666667,2.551,0.0,16.083333333333332,2.3553837633645367,6910.0,14.0,54.0
12116.0,6.5,3.21,166.0,17.5,1.874228311929679,9658.0,6.0,55.0
8572.0,8.65,3.436,115.0,15.35,1.437042975596701,6007.0,5.0,51.0
12034.0,7.8,2.325,0.0,16.2,1.6456726485641966,8751.0,11.0,56.0
12671.0,8.316666666666666,3.508,110.0,15.683333333333334,1.8245187462176498,8624.0,12.0,56.0
10582.0,6.283333333333333,3.02,19.0,17.71666666666667,2.303436606449513,7190.0,5.0,53.0
10586.0,7.083333333333333,4.042,258.0,16.916666666666668,1.0918681065981,7847.0,13.0,59.0
10675.0,10.85,3.152,35.0,13.15,0.6858886571651098,7617.0,14.0,69.0
7841.0,8.433333333333334,3.601,165.0,15.566666666666666,2.4299421174484377,6029.0,16.0,61.0
9631.0,6.983333333333333,2.843,94.0,17.016666666666666,1.5130308561233552,7441.0,19.0,56.0
9618.0,6.783333333333333,2.611,0.0,17.21666666666667,0.829877201848855,7368.0,3.0,57.0
10958.0,8.45,2.963,184.0,15.55,1.9656688965681732,8349.0,8.0,59.0
12499.0,7.6,2.364,0.0,16.4,2.0643588642228807,10360.0,8.0,53.0
7353.0,8.083333333333334,4.115,158.0,15.916666666666666,0.6201659865869722,5122.0,7.0,58.0
9687.0,10.65,4.557,0.0,13.35,1.5956372008245245,7238.0,4.0,70.0
13703.0,8.983333333333333,6.773,0.0,15.016666666666667,2.116574831366528,11053.0,0.0,59.0
8141.0,7.083333333333333,3.824,390.0,16.916666666666668,2.053737182861051,6620.0,9.0,66.0
7944.0,0.0,0.0,297.0,24.0,2.942387038632977,5393.0,3.0,0.0
10505.0,6.666666666666667,4.19,382.0,17.333333333333332,0.850344964669809,7715.0,9.0,67.0
12110.0,5.416666666666667,3.407,134.0,18.583333333333332,2.19006144183067,9905.0,3.0,57.0
10028.0,7.216666666666667,2.27,20.0,16.78333333333333,1.5664995017040204,7776.0,1.0,58.0
13322.0,7.966666666666667,3.566,66.0,16.03333333333333,1.3653802222260818,10121.0,9.0,54.0
12141.0,5.816666666666666,2.371,0.0,18.183333333333334,2.527722259927142,8974.0,9.0,57.0
12104.0,7.666666666666667,2.964,42.0,16.333333333333332,2.7688254908052943,8846.0,11.0,54.0
11385.0,16.216666666666665,5.428,0.0,7.783333333333335,2.1343923715535844,8703.0,21.0,55.5
15819.0,0.0,0.0,101.0,24.0,3.4203655100541335,11664.0,10.0,0.0
9487.0,9.633333333333333,1.906,0.0,14.366666666666667,1.459852739525538,7095.0,11.0,56.0
4991.0,7.866666666666666,3.566,167.0,16.133333333333333,1.9602374474517734,3763.0,2.0,52.0
14010.0,6.583333333333333,2.899,0.0,17.416666666666668,2.3784426769156375,10032.0,0.0,55.0
8855.0,4.566666666666666,2.756,97.0,19.433333333333334,2.1281578978429567,6877.0,17.0,52.0
10269.0,8.383333333333333,2.381,17.0,15.616666666666667,1.7532015982047477,9198.0,2.0,49.0
13273.0,7.5,2.254,0.0,16.5,2.3266271923133273,8776.0,2.0,49.0
5994.0,9.2,3.615,173.0,14.8,1.5385021477818475,4592.0,8.0,51.0
6870.0,7.033333333333333,2.0,0.0,16.96666666666667,1.286165811205104,4892.0,7.0,53.0
5996.0,5.65,3.455,169.0,18.35,1.644868853914899,4670.0,3.0,56.0
8014.0,8.633333333333333,2.42,0.0,15.366666666666667,2.080403931080286,6029.0,6.0,51.0
11099.0,7.833333333333333,3.445,149.0,16.166666666666668,1.7187619705066357,8747.0,15.0,63.0
11310.0,5.7,2.561,0.0,18.3,2.1681469838078367,9147.0,3.0,52.0
10690.0,8.233333333333333,2.427,0.0,15.766666666666667,2.1457221362081995,8120.0,0.0,52.0
6468.0,8.866666666666667,3.316,196.0,15.133333333333333,1.3509443093050066,5217.0,14.0,56.0
4224.0,7.333333333333333,2.841,0.0,16.666666666666668,2.296040381207531,2673.0,11.0,54.0
10135.0,8.233333333333333,3.583,249.0,15.766666666666667,1.941856489087543,8407.0,4.0,54.0
8820.0,6.083333333333333,4.692,117.0,17.916666666666668,1.0272975058286318,6780.0,0.0,55.0
11148.0,16.133333333333333,6.345,221.0,7.866666666666667,1.8962800204970378,8962.0,4.0,52.0
11754.0,18.366666666666667,5.679,0.0,5.633333333333333,0.5,8099.0,8.0,54.5
10345.0,4.216666666666667,3.146,0.0,19.78333333333333,0.9197665931037046,7329.0,15.0,59.0
11900.0,14.65,6.808,190.0,9.35,0.5,9012.0,2.0,57.0
10573.0,0.0,0.0,61.0,24.0,1.7852683875251747,7920.0,7.0,0.0
11325.0,7.016666666666667,5.353,331.0,16.983333333333334,1.834854656393607,8654.0,12.0,53.0
8238.0,7.016666666666667,2.678,0.0,16.983333333333334,1.6066379794509675,6625.0,0.0,64.0
9550.0,8.7,2.915,0.0,15.3,1.3942176226515852,6320.0,14.0,59.0
10491.0,5.816666666666666,3.864,160.0,18.183333333333334,2.3521247091710684,8379.0,1.0,58.0
12051.0,7.366666666666666,2.367,0.0,16.633333333333333,2.001246086168226,9043.0,10.0,52.0
9015.0,6.283333333333333,4.14,183.0,17.71666666666667,2.0929001761176673,6669.0,9.0,55.0
11302.0,7.85,2.743,0.0,16.15,2.0018799201300848,7645.0,15.0,57.0
9335.0,9.016666666666667,3.504,131.0,14.983333333333333,2.0296276009349,7236.0,11.0,59.0
9706.0,7.55,2.78,38.0,16.45,0.5,6108.0,0.0,57.0
12073.0,10.416666666666666,2.24,0.0,13.583333333333334,1.2032265567482106,9446.0,3.0,66.0
5017.0,7.633333333333334,3.23,119.0,16.366666666666667,0.5,3388.0,9.0,50.0
6758.0,10.7,4.092,119.0,13.3,1.455241948758457,5087.0,7.0,52.0
6294.0,7.7,3.068,38.0,16.3,1.7267569194429582,4683.0,11.0,54.0
4165.0,7.416666666666667,3.918,68.0,16.583333333333332,2.4902059256861095,3368.0,13.0,53.0
8304.0,8.183333333333334,2.664,23.0,15.816666666666666,2.5130107415714513,6154.0,12.0,56.0
11873.0,5.9,2.895,84.0,18.1,2.051942533776657,8493.0,7.0,50.0
9287.0,10.45,2.115,0.0,13.55,1.1047472458221703,6730.0,0.0,64.0
10494.0,5.366666666666666,3.122,60.0,18.633333333333333,2.30294611211535,8538.0,5.0,56.0
12723.0,15.283333333333333,5.946,89.0,8.716666666666667,0.6021243205396472,9883.0,10.0,58.5
13319.0,6.083333333333333,5.728,40.0,17.916666666666668,1.8906918106563226,9732.0,1.0,60.0
9827.0,0.0,0.0,374.0,24.0,3.1902954218725372,7254.0,12.0,0.0
13383.0,8.016666666666667,3.423,0.0,15.983333333333333,1.3078933911407369,8989.0,13.0,64.0
10230.0,7.816666666666666,2.651,0.0,16.183333333333334,2.2823083808030837,7871.0,9.0,53.0
7906.0,8.283333333333333,2.675,0.0,15.716666666666667,2.1458476247512785,5234.0,0.0,53.0
8513.0,8.883333333333333,2.981,85.0,15.116666666666667,0.9433123946750916,6705.0,0.0,59.0
6298.0,8.333333333333334,2.47,0.0,15.666666666666666,2.348392556418847,4764.0,19.0,53.0
7779.0,8.833333333333334,2.956,53.0,15.166666666666666,2.1056631084267203,6763.0,5.0,63.0
9104.0,9.983333333333333,2.542,19.0,14.016666666666667,1.573014787827527,6327.0,0.0,58.0
12008.0,6.783333333333333,2.849,25.0,17.21666666666667,1.2880402460473104,8945.0,15.0,61.0
14301.0,8.716666666666667,2.877,63.0,15.283333333333333,1.0268891203304344,12012.0,8.0,58.0
6544.0,8.866666666666667,2.475,0.0,15.133333333333333,1.2369695295012175,5298.0,15.0,60.0
10982.0,9.083333333333334,3.335,86.0,14.916666666666666,1.9714827909710386,7854.0,10.0,64.0
7398.0,8.55,2.836,0.0,15.45,0.9760623828190214,5631.0,11.0,57.0
11186.0,6.566666666666666,2.897,0.0,17.433333333333334,2.1495919073672423,8391.0,10.0,68.0
9672.0,8.933333333333334,2.515,0.0,15.066666666666666,0.737437796451792,7390.0,12.0,63.0
5422.0,6.366666666666666,2.832,16.0,17.633333333333333,1.720485324226139,3877.0,22.0,57.0
12320.0,9.033333333333333,3.248,99.0,14.966666666666667,1.6734200948684728,9185.0,14.0,67.0
8487.0,6.45,2.235,0.0,17.55,3.5665911015412415,5687.0,0.0,60.0
8665.0,8.266666666666667,2.569,46.0,15.733333333333333,0.7092123744690761,6557.0,11.0,57.0
7325.0,7.616666666666666,3.32,137.0,16.383333333333333,2.7687435298764265,5659.0,15.0,58.0
8364.0,6.516666666666667,2.892,111.0,17.483333333333334,1.9532230231244294,6178.0,15.0,58.0
11069.0,7.316666666666666,3.315,0.0,16.683333333333334,2.0561536759445076,7408.0,5.0,60.0
9526.0,8.2,2.941,0.0,15.8,1.7628435393717432,7616.0,15.0,72.0
10821.0,7.25,2.681,0.0,16.75,2.086308772736663,8313.0,14.0,73.0
10904.0,13.816666666666666,5.326,0.0,10.183333333333334,1.010753760279921,7782.0,23.0,61.0
13301.0,7.816666666666666,3.011,60.0,16.183333333333334,2.736168460353554,9789.0,3.0,59.0
9143.0,8.416666666666666,3.466,0.0,15.583333333333334,1.3388035323760277,6171.0,5.0,61.0
6307.0,8.766666666666667,3.139,0.0,15.233333333333333,2.4158975338588062,4407.0,6.0,56.0
12668.0,8.066666666666666,2.718,0.0,15.933333333333334,1.2422763491842173,9160.0,5.0,59.0
9171.0,8.266666666666667,3.072,0.0,15.733333333333333,1.6311570408524325,7441.0,3.0,58.0
12786.0,7.766666666666667,3.109,0.0,16.233333333333334,0.9729595467301801,9181.0,0.0,60.0
10958.0,9.0,2.601,0.0,15.0,1.918516604243264,8569.0,5.0,56.0
9672.0,7.983333333333333,2.37,14.0,16.016666666666666,2.7132548365152402,6993.0,10.0,49.0
10871.0,8.183333333333334,2.939,0.0,15.816666666666666,1.627517340792069,8288.0,5.0,54.0
14877.0,8.183333333333334,2.802,40.0,15.816666666666666,1.54384667757393,11052.0,20.0,50.0
15192.0,8.416666666666666,3.376,0.0,15.583333333333334,0.8781014591857847,12057.0,8.0,57.0
10173.0,8.45,2.634,0.0,15.55,1.4944951425133843,7358.0,16.0,49.0
10400.0,8.066666666666666,2.74,0.0,15.933333333333334,0.5783773515282641,6982.0,10.0,53.0
12690.0,9.233333333333333,2.788,0.0,14.766666666666667,0.9376520759634878,8641.0,13.0,56.0
7885.0,8.133333333333333,2.731,57.0,15.866666666666667,1.8454168989430615,5704.0,10.0,52.0
10832.0,8.633333333333333,3.005,0.0,15.366666666666667,2.559975905085644,7447.0,16.0,53.0
9935.0,7.766666666666667,2.605,25.0,16.233333333333334,3.6897809361939857,7655.0,8.0,52.0
10784.0,8.5,2.988,0.0,15.5,1.2393904404503697,7837.0,11.0,54.0
7916.0,7.75,2.859,0.0,16.25,2.729710109651808,6877.0,10.0,50.0
6026.0,7.833333333333333,2.547,16.0,16.166666666666668,1.8872934029478203,3995.0,6.0,52.0
4817.0,10.183333333333334,2.57,0.0,13.816666666666666,1.3757933139442036,3662.0,10.0,53.0
7206.0,7.4,2.862,47.0,16.6,2.0628161162083067,4998.0,21.0,54.0
8853.0,8.65,3.132,0.0,15.35,1.6783415385759715,6421.0,6.0,53.0
9267.0,9.383333333333333,3.335,28.0,14.616666666666667,1.6389436745952197,7015.0,11.0,50.0
14843.0,8.616666666666667,2.865,0.0,15.383333333333333,1.3525001193546649,9406.0,16.0,56.0
12764.0,8.0,2.986,0.0,16.0,0.7213232381408046,9724.0,15.0,53.0
7594.0,7.85,2.529,0.0,16.15,0.6344623582345428,6418.0,8.0,54.0
10869.0,10.15,4.006,0.0,13.85,1.9422714182968588,7905.0,0.0,52.0
8982.0,7.616666666666666,2.728,275.0,16.383333333333333,1.544643270273334,6853.0,11.0,53.0
9289.0,8.516666666666667,3.177,0.0,15.483333333333333,1.2310711035740165,7442.0,0.0,52.0
10463.0,8.233333333333333,3.292,29.0,15.766666666666667,1.6826206053728743,7761.0,17.0,46.0
11547.0,7.966666666666667,2.688,0.0,16.03333333333333,2.2597859103742723,8325.0,9.0,51.0
9151.0,8.766666666666667,3.118,0.0,15.233333333333333,1.749588093451812,5822.0,14.0,47.0
12659.0,8.033333333333333,2.983,0.0,15.966666666666667,1.2374282110179897,9900.0,3.0,51.0
7145.0,9.4,3.554,0.0,14.6,2.418405068954265,5318.0,0.0,49.0
10015.0,8.583333333333334,2.894,76.0,15.416666666666666,2.747096518753809,7004.0,10.0,50.0
16494.0,8.7,3.377,0.0,15.3,1.9761896587259975,12475.0,8.0,49.0
10557.0,8.133333333333333,2.59,41.0,15.866666666666667,2.3682311246075294,7610.0,5.0,50.0
13583.0,8.966666666666667,4.266,0.0,15.033333333333333,2.4727053311030014,9828.0,9.0,49.0
10228.0,8.25,3.321,80.0,15.75,2.4660695214831594,7981.0,25.0,46.0
11451.0,7.933333333333334,3.359,0.0,16.066666666666666,2.136536090645503,7822.0,13.0,48.0
9858.0,9.15,3.579,65.0,14.85,2.003842932952418,7909.0,14.0,50.0
9573.0,7.433333333333334,3.672,132.0,16.566666666666666,2.1204290680092184,6511.0,13.0,48.0
8051.0,8.083333333333334,3.239,164.0,15.916666666666666,0.9235302944837362,5771.0,17.0,50.0
11075.0,7.866666666666666,3.173,0.0,16.133333333333333,2.203839543135043,9371.0,7.0,53.0
7871.0,0.0,0.521,0.0,24.0,1.5509302202114124,6347.0,0.0,
11663.0,0.0,1.198,0.0,24.0,1.9437803814124615,8804.0,7.0,
12713.0,8.5,2.952,22.0,15.5,2.562495547465661,8937.0,13.0,54.0
10916.0,6.966666666666667,5.117,167.0,17.03333333333333,2.3914874472192715,7898.0,2.0,50.0
9284.0,9.116666666666667,2.39,0.0,14.883333333333333,2.629512136113437,6997.0,7.0,53.0
11134.0,8.266666666666667,4.862,209.0,15.733333333333333,1.4831612647522288,8372.0,4.0,49.0
9228.0,14.833333333333334,5.318,0.0,9.166666666666666,0.5,6879.0,17.0,50.0
12338.0,9.583333333333334,4.112,0.0,14.416666666666666,1.3733606287174265,9235.0,12.0,58.0
5421.0,7.566666666666666,3.381,86.0,16.433333333333334,1.8147552414017354,4008.0,12.0,49.0
9160.0,8.116666666666667,3.394,0.0,15.883333333333333,1.74362543477134,6210.0,12.0,53.0
5022.0,7.783333333333333,3.669,22.0,16.21666666666667,2.5152430017963576,3637.0,8.0,50.0
6262.0,8.65,3.769,0.0,15.35,1.382110702497588,4983.0,9.0,54.0
13409.0,16.333333333333332,6.07,46.0,7.666666666666668,1.1130907969287136,9139.0,1.0,46.5
12237.0,16.65,7.178,153.0,7.350000000000001,0.5,9062.0,0.0,52.5
8201.0,8.15,3.654,34.0,15.85,2.000222094630669,5814.0,9.0,47.0
6243.0,7.033333333333333,3.903,74.0,16.96666666666667,1.7988426517966125,4717.0,10.0,45.0
3000.0,8.25,3.404,70.0,15.75,1.150130663200838,2191.0,15.0,48.0
8641.0,16.383333333333333,6.874,43.0,7.616666666666667,0.6965861131442698,7119.0,17.0,47.5
16051.0,9.85,3.45,61.0,14.15,1.3860769774393449,12444.0,17.0,47.0
11087.0,8.1,3.307,163.0,15.9,1.5008914094640327,7588.0,2.0,45.0
8601.0,8.533333333333333,4.03,0.0,15.466666666666667,2.886605536254045,6739.0,6.0,52.0
11162.0,8.1,3.746,0.0,15.9,1.6210877983844845,7939.0,11.0,46.0
6097.0,8.716666666666667,4.961,46.0,15.283333333333333,1.457606056209197,4397.0,23.0,48.0
9256.0,0.0,0.0,176.0,24.0,1.031784329672901,7087.0,17.0,0.0
10248.0,15.866666666666667,6.745,143.0,8.133333333333333,0.5,7434.0,15.0,44.5
9784.0,9.516666666666667,4.461,0.0,14.483333333333333,1.3641819362138863,7775.0,6.0,51.0
11977.0,8.083333333333334,2.848,318.0,15.916666666666666,1.2115697933430167,8518.0,3.0,48.0
10861.0,8.1,3.769,0.0,15.9,2.657195315364458,7810.0,13.0,51.0
11670.0,7.2,3.739,28.0,16.8,1.664543557222647,8370.0,1.0,49.0
8279.0,8.366666666666667,4.824,59.0,15.633333333333333,2.56524430785611,5975.0,7.0,53.0
12244.0,0.0,0.0,162.0,24.0,2.5431932438352574,9856.0,7.0,0.0
14072.0,16.266666666666666,6.618,0.0,7.733333333333334,0.8993928188284371,10996.0,18.0,47.0
7574.0,9.616666666666667,3.814,25.0,14.383333333333333,1.4761758199345827,6328.0,6.0,49.0
7780.0,0.0,0.0,86.0,24.0,2.5026573761350215,6717.0,0.0,0.0
13339.0,8.033333333333333,3.295,0.0,15.966666666666667,2.8998231688015683,9317.0,11.0,48.0
9521.0,7.583333333333333,4.14,81.0,16.416666666666668,0.5,7174.0,4.0,53.0
13509.0,7.883333333333334,2.253,0.0,16.116666666666667,0.5,9337.0,8.0,59.0
8893.0,8.566666666666666,3.417,50.0,15.433333333333334,1.2631137515940536,6324.0,7.0,53.0
13637.0,18.266666666666666,6.573,0.0,5.733333333333334,0.6835028506896315,9798.0,6.0,51.5
10328.0,0.0,0.0,46.0,24.0,2.9830730973348087,7200.0,13.0,0.0
10645.0,8.266666666666667,3.855,162.0,15.733333333333333,2.004494371952566,7424.0,0.0,52.0
13911.0,7.916666666666667,2.857,0.0,16.083333333333332,1.4393611943169342,10333.0,5.0,51.0
9095.0,10.616666666666667,3.977,96.0,13.383333333333333,2.151663918602567,6268.0,12.0,49.0
7647.0,7.933333333333334,3.071,0.0,16.066666666666666,2.4278034488735782,6057.0,4.0,49.0
8878.0,9.283333333333333,3.529,46.0,14.716666666666667,1.7005071485567627,6251.0,0.0,52.0
11130.0,7.483333333333333,4.402,168.0,16.516666666666666,2.425526967407455,9911.0,12.0,50.0
6085.0,8.283333333333333,2.9,44.0,15.716666666666667,1.8625183510691568,4426.0,15.0,55.0
11593.0,8.4,3.994,107.0,15.6,1.2669618812519814,8737.0,8.0,49.0
8653.0,7.916666666666667,2.325,0.0,16.083333333333332,2.1968051206333365,5929.0,0.0,51.0
12869.0,7.783333333333333,4.056,106.0,16.21666666666667,1.7990958524717413,10749.0,12.0,49.0
4014.0,8.55,2.762,0.0,15.45,1.645937892728141,3235.0,0.0,52.0
8033.0,7.933333333333334,4.368,168.0,16.066666666666666,2.7377341671993687,6144.0,10.0,50.0
5783.0,8.666666666666666,3.705,73.0,15.333333333333334,0.5,3948.0,3.0,52.0
7934.0,7.333333333333333,2.928,0.0,16.666666666666668,0.7742877475549681,6034.0,1.0,58.0
10619.0,7.916666666666667,3.571,92.0,16.083333333333332,0.8773840348712743,7368.0,5.0,51.0
9551.0,7.116666666666666,2.994,0.0,16.883333333333333,1.5340508800351693,7862.0,7.0,51.0
9366.0,17.016666666666666,4.865,0.0,6.983333333333334,0.6201076144971123,7403.0,4.0,49.5
9602.0,5.7,3.068,0.0,18.3,0.874872046558867,7247.0,12.0,55.0
10508.0,0.0,0.0,34.0,24.0,1.8103893773824216,6601.0,5.0,0.0
7478.0,8.683333333333334,3.335,31.0,15.316666666666666,1.0290774917001675,5241.0,14.0,50.0
11767.0,17.383333333333333,5.708,0.0,6.616666666666667,2.481863531119791,9229.0,10.0,51.5
11656.0,0.0,0.0,32.0,24.0,3.7612193634230024,9449.0,4.0,0.0
10962.0,9.0,2.334,0.0,15.0,1.3117754076207455,8829.0,3.0,54.0
11391.0,9.516666666666667,3.605,83.0,14.483333333333333,1.293825030118574,7636.0,0.0,49.0
10741.0,8.983333333333333,3.255,29.0,15.016666666666667,0.7972238686348609,8217.0,10.0,49.0
15087.0,8.05,3.76,109.0,15.95,0.5,12081.0,6.0,51.0
9782.0,9.033333333333333,2.32,0.0,14.966666666666667,1.5148505361806999,6525.0,0.0,50.0
9232.0,17.683333333333334,6.786,37.0,6.316666666666666,0.5,6920.0,5.0,47.5
8116.0,0.0,0.0,142.0,24.0,2.440604627836593,6198.0,3.0,0.0
7419.0,9.2,2.787,17.0,14.8,0.5,5452.0,17.0,49.0
6888.0,8.966666666666667,4.532,131.0,15.033333333333333,1.069951212516153,4528.0,0.0,51.0
7778.0,6.55,2.139,0.0,17.45,1.9490389667119816,5706.0,0.0,51.0
9823.0,6.533333333333333,4.633,128.0,17.46666666666667,2.103013385115423,7206.0,15.0,46.0
10835.0,9.466666666666667,3.135,0.0,14.533333333333333,1.8455637044527433,8046.0,16.0,52.0
10127.0,7.933333333333334,2.43,0.0,16.066666666666666,0.7823243777567406,7310.0,4.0,53.0
8086.0,10.016666666666667,3.996,164.0,13.983333333333333,2.0966133444282264,5885.0,4.0,56.0
12250.0,8.466666666666667,2.242,0.0,15.533333333333333,1.093185145712038,9163.0,12.0,57.0
11848.0,9.166666666666666,4.454,196.0,14.833333333333334,2.026333873558448,9148.0,0.0,50.0
9600.0,6.15,3.166,0.0,17.85,1.877552926367265,7054.0,0.0,51.0
8367.0,8.816666666666666,3.936,259.0,15.183333333333334,0.65486208397877,6104.0,6.0,50.0
11371.0,7.883333333333334,3.434,47.0,16.116666666666667,1.490328273459835,8580.0,17.0,49.0
10469.0,9.166666666666666,2.523,0.0,14.833333333333334,1.8390879527779709,6846.0,5.0,51.0
6379.0,8.233333333333333,4.057,193.0,15.766666666666667,2.105742432998886,4936.0,9.0,57.0
9830.0,7.066666666666666,2.33,0.0,16.933333333333334,1.6946418051222405,7372.0,15.0,52.0
10655.0,8.666666666666666,4.57,183.0,15.333333333333334,2.70557855675407,8012.0,21.0,52.0
7750.0,7.866666666666666,2.705,0.0,16.133333333333333,2.4185908730239247,6185.0,5.0,57.0
10474.0,7.65,3.823,71.0,16.35,1.5553421185201732,6833.0,8.0,51.0
6362.0,8.8,3.127,64.0,15.2,2.145085268495861,4144.0,19.0,57.0
13340.0,16.15,6.674,0.0,7.850000000000001,2.238655439631731,10187.0,0.0,55.0
13119.0,0.0,0.0,197.0,24.0,3.8723392205481186,9835.0,14.0,0.0
